iter	Logloss
2924	0.1354326362
2925	0.135427447
2926	0.1354223451
2927	0.1354168105
2928	0.1354124747
2929	0.1354091043
2930	0.1354038975
2931	0.1354019778
2932	0.135396716
2933	0.1353931544
2934	0.1353880775
2935	0.1353841953
2936	0.1353783717
2937	0.1353761202
2938	0.1353722276
2939	0.1353675237
2940	0.1353604794
2941	0.135356569
2942	0.1353509868
2943	0.1353442275
2944	0.1353394872
2945	0.1353365674
2946	0.1353316253
2947	0.1353280935
2948	0.1353248192
2949	0.1353206069
2950	0.1353140802
2951	0.1353061141
2952	0.1352993225
2953	0.1352930428
2954	0.1352880934
2955	0.1352839134
2956	0.1352789535
2957	0.1352738387
2958	0.1352687957
2959	0.1352652615
2960	0.135260522
2961	0.1352561152
2962	0.1352511545
2963	0.1352472368
2964	0.1352435145
2965	0.1352384869
2966	0.1352309599
2967	0.1352264287
2968	0.1352215964
2969	0.1352174891
2970	0.1352113183
2971	0.1352073264
2972	0.1352003129
2973	0.1351946879
2974	0.1351909211
2975	0.1351871181
2976	0.1351802943
2977	0.1351761982
2978	0.1351730878
2979	0.1351642515
2980	0.1351602676
2981	0.1351569748
2982	0.1351514288
2983	0.135147181
2984	0.1351431334
2985	0.1351381477
2986	0.1351314869
2987	0.1351262768
2988	0.1351210692
2989	0.1351153343
2990	0.135110611
2991	0.1351071293
2992	0.1351031043
2993	0.135099583
2994	0.1350944915
2995	0.1350896681
2996	0.1350857182
2997	0.1350814953
2998	0.1350781177
2999	0.1350741363
